,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhodes Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,state,year,no_of_crimes,no_of_cities,no_of_crime_solved,rate_of_crime_solved,no_of_crime_unsolved,rate_of_crime_unsolved,avg_perp_age,min_avg_age,max_perp_age,mean_vic_age,min_vic_age,max_vic_age,perp_male_count,perp_male_rate,perp_female_count,perp_female_rate,perp_unknown_gender_count,perp_unknow_gender_rate,vic_male_count,vic_male_count.1,vic_female_count,vic_female_rate,vic_unknown_gender_count,vic_unknown_gender_rate,mean_perp_count,min_perp_count,max_perp_count,mean_vic_count,min_vic_count,max_vic_count,January_count,January_rate,March_count,March_rate,April_count,April_rate,May_count,May_rate,June_count,June_rate,July_count,July_rate,August_count,August_rate,December_count,December_rate,November_count,November_rate,February_count,February_rate,October_count,October_rate,September_count,September_rate,Murder or Manslaughter_count,Murder or Manslaughter_rate,Manslaughter by Negligence_count,Manslaughter by Negligence_rate,FBI_count,FBI_rate,FOIA_count,FOIA_rate,Municipal Police_count,Municipal Police_rate,County Police_count,County Police_rate,State Police_count,State Police_rate,Sheriff_count,Sheriff_rate,Special Police_count,Special Police_rate,Regional Police_count,Regional Police_rate,Tribal Police_count,Tribal Police_rate,Native American/Alaska Native_vic_count,Native American/Alaska Native_vic_rate,White_vic_count,White_vic_rate,Black_vic_count,Black_vic_rate,Unknown_race_vic_count,Unknown_race_vic_rate,Asian/Pacific Islander_vic_count,Asian/Pacific Islander_vic_rate,Unknown_ethic_vic_count,Unknown_ethic_vic_rate,Not Hispanic_vic_count,Not Hispanic_vic_rate,Hispanic_vic_count,Hispanic_vic_rate,Native American/Alaska Native_perp_count,Native American/Alaska Native_perp_rate,White_perp_count,White_perp_rate,Unknown_race_perp_count,Unknown_race_perp_rate,Black_perp_count,Black_perp_rate,Asian/Pacific Islander_perp_count,Asian/Pacific Islander_perp_rate,Unknown_ethic_perp_count,Unknown_ethic_perp_rate,Not Hispanic_perp_count,Not Hispanic_perp_rate,Hispanic_perp_count,Hispanic_perp_rate,friend_count,friend_rate,stranger_count,stranger_rate,spouse_count,spouse_rate,dating_count,dating_rate,sibling_count,sibling_rate,child_count,child_rate,parent_count,parent_rate,other_family_count,other_family_rate,Blunt Object_count,Blunt Object_rate,Strangulation_count,Strangulation_rate,Unknown_count,Unknown_rate,Rifle_count,Rifle_rate,Knife_count,Knife_rate,Firearm_count,Firearm_rate,Shotgun_count,Shotgun_rate,Fall_count,Fall_rate,Handgun_count,Handgun_rate,Drowning_count,Drowning_rate,Suffocation_count,Suffocation_rate,Explosives_count,Explosives_rate,Fire_count,Fire_rate,Drugs_count,Drugs_rate,Gun_count,Gun_rate,Poison_count,Poison_rate,Crime Rate,Top_10,Next_Year_Top_10,Next_Year_Crime_Rate
84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1994.0,303.0,59.0,249.0,0.8217821782178217,54.0,0.1782178217821782,24.46864686468647,0.0,86.0,35.584158415841586,0.0,99.0,219.0,0.7227722772277227,30.0,0.099009900990099,54.0,0.1782178217821782,221.0,0.7293729372937293,82.0,0.2706270627062706,0.0,0.0,0.3201320132013201,0.0,3.0,0.13201320132013197,0.0,3.0,20.0,0.06600660066006599,26.0,0.0858085808580858,26.0,0.0858085808580858,28.0,0.0924092409240924,23.0,0.07590759075907591,20.0,0.06600660066006599,21.0,0.06930693069306931,27.0,0.0891089108910891,21.0,0.06930693069306931,24.0,0.07920792079207921,30.0,0.099009900990099,37.0,0.12211221122112212,299.0,0.9867986798679867,4.0,0.0132013201320132,303.0,1.0,0.0,0.0,191.0,0.6303630363036303,0.0,0.0,0.0,0.0,112.0,0.3696369636963696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.4125412541254125,176.0,0.5808580858085809,1.0,0.0033003300330033004,1.0,0.0033003300330033004,66.0,0.21782178217821785,234.0,0.7722772277227723,3.0,0.0099009900990099,0.0,0.0,96.0,0.31683168316831684,54.0,0.1782178217821782,152.0,0.5016501650165016,1.0,0.0033003300330033004,104.0,0.3432343234323432,199.0,0.6567656765676567,0.0,0.0,133.0,0.4389438943894389,104.0,0.3432343234323432,24.0,0.07920792079207921,14.0,0.0462046204620462,3.0,0.0099009900990099,9.0,0.0297029702970297,7.0,0.0231023102310231,9.0,0.0297029702970297,28.0,0.0924092409240924,6.0,0.0198019801980198,12.0,0.0396039603960396,18.0,0.0594059405940594,29.0,0.09570957095709573,15.0,0.049504950495049514,28.0,0.0924092409240924,0.0,0.0,158.0,0.5214521452145214,0.0,0.0,2.0,0.006600660066006601,0.0,0.0,6.0,0.0198019801980198,0.0,0.0,1.0,0.0033003300330033004,0.0,0.0,12.364293715225424,1,1.0,10.765603774977109
85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1995.0,267.0,52.0,211.0,0.7902621722846442,56.0,0.20973782771535585,22.632958801498127,0.0,80.0,32.91011235955056,0.0,99.0,186.0,0.6966292134831461,25.0,0.09363295880149812,56.0,0.20973782771535585,207.0,0.7752808988764045,60.0,0.2247191011235955,0.0,0.0,0.21348314606741567,0.0,3.0,0.0599250936329588,0.0,2.0,29.0,0.10861423220973784,21.0,0.07865168539325842,21.0,0.07865168539325842,13.0,0.048689138576779034,22.0,0.08239700374531835,21.0,0.07865168539325842,25.0,0.09363295880149812,30.0,0.11235955056179776,21.0,0.07865168539325842,20.0,0.0749063670411985,18.0,0.06741573033707865,26.0,0.09737827715355804,265.0,0.99250936329588,2.0,0.00749063670411985,267.0,1.0,0.0,0.0,181.0,0.6779026217228464,0.0,0.0,0.0,0.0,86.0,0.3220973782771536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.4382022471910113,150.0,0.5617977528089888,0.0,0.0,0.0,0.0,100.0,0.3745318352059925,165.0,0.6179775280898876,2.0,0.00749063670411985,0.0,0.0,85.0,0.31835205992509363,57.0,0.21348314606741567,125.0,0.4681647940074906,0.0,0.0,138.0,0.5168539325842697,128.0,0.4794007490636704,1.0,0.003745318352059925,101.0,0.3782771535580524,107.0,0.400749063670412,17.0,0.06367041198501873,15.0,0.05617977528089888,3.0,0.011235955056179777,11.0,0.041198501872659166,4.0,0.0149812734082397,9.0,0.033707865168539325,27.0,0.10112359550561796,10.0,0.03745318352059925,6.0,0.02247191011235955,11.0,0.041198501872659166,22.0,0.08239700374531835,25.0,0.09363295880149812,28.0,0.10486891385767792,0.0,0.0,134.0,0.50187265917603,2.0,0.00749063670411985,0.0,0.0,0.0,0.0,2.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,10.765603774977109,1,1.0,8.743010581837375
86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1996.0,219.0,52.0,176.0,0.8036529680365296,43.0,0.1963470319634703,24.03196347031964,0.0,87.0,36.03196347031963,0.0,99.0,154.0,0.7031963470319634,22.0,0.1004566210045662,43.0,0.1963470319634703,170.0,0.7762557077625569,49.0,0.2237442922374429,0.0,0.0,0.2511415525114155,0.0,3.0,0.1917808219178082,0.0,2.0,21.0,0.0958904109589041,12.0,0.0547945205479452,12.0,0.0547945205479452,26.0,0.1187214611872146,30.0,0.136986301369863,16.0,0.0730593607305936,14.0,0.0639269406392694,19.0,0.0867579908675799,13.0,0.0593607305936073,19.0,0.0867579908675799,20.0,0.09132420091324199,17.0,0.0776255707762557,218.0,0.9954337899543378,1.0,0.0045662100456621,219.0,1.0,0.0,0.0,143.0,0.6529680365296804,0.0,0.0,0.0,0.0,76.0,0.3470319634703196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0045662100456621,105.0,0.4794520547945205,113.0,0.5159817351598174,0.0,0.0,0.0,0.0,89.0,0.4063926940639269,128.0,0.5844748858447488,2.0,0.0091324200913242,1.0,0.0045662100456621,69.0,0.3150684931506849,43.0,0.1963470319634703,106.0,0.4840182648401826,0.0,0.0,109.0,0.4977168949771689,108.0,0.4931506849315068,2.0,0.0091324200913242,95.0,0.4337899543378995,74.0,0.3378995433789954,15.0,0.0684931506849315,13.0,0.0593607305936073,1.0,0.0045662100456621,5.0,0.0228310502283105,10.0,0.045662100456620995,6.0,0.0273972602739726,19.0,0.0867579908675799,4.0,0.0182648401826484,8.0,0.0365296803652968,14.0,0.0639269406392694,27.0,0.1232876712328767,7.0,0.0319634703196347,18.0,0.0821917808219178,0.0,0.0,117.0,0.5342465753424658,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,8.743010581837375,1,1.0,10.10298307413569
87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1997.0,255.0,48.0,208.0,0.8156862745098039,47.0,0.1843137254901961,25.32549019607843,0.0,83.0,35.541176470588226,0.0,99.0,176.0,0.6901960784313725,32.0,0.12549019607843134,47.0,0.1843137254901961,184.0,0.7215686274509804,71.0,0.2784313725490196,0.0,0.0,0.19607843137254904,0.0,3.0,0.1411764705882353,0.0,2.0,29.0,0.11372549019607844,15.0,0.05882352941176471,19.0,0.07450980392156863,24.0,0.09411764705882353,21.0,0.08235294117647059,27.0,0.10588235294117647,21.0,0.08235294117647059,22.0,0.08627450980392158,23.0,0.09019607843137256,12.0,0.047058823529411764,18.0,0.07058823529411765,24.0,0.09411764705882353,251.0,0.9843137254901959,4.0,0.015686274509803918,255.0,1.0,0.0,0.0,164.0,0.6431372549019608,0.0,0.0,0.0,0.0,91.0,0.3568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.4549019607843137,138.0,0.5411764705882353,1.0,0.0039215686274509795,0.0,0.0,58.0,0.2274509803921569,197.0,0.7725490196078432,0.0,0.0,0.0,0.0,91.0,0.3568627450980392,48.0,0.18823529411764706,116.0,0.4549019607843137,0.0,0.0,60.0,0.2352941176470588,195.0,0.7647058823529411,0.0,0.0,105.0,0.4117647058823529,79.0,0.30980392156862746,18.0,0.07058823529411765,14.0,0.054901960784313725,8.0,0.031372549019607836,13.0,0.05098039215686274,3.0,0.011764705882352941,15.0,0.05882352941176471,23.0,0.09019607843137256,4.0,0.015686274509803918,9.0,0.035294117647058816,15.0,0.05882352941176471,41.0,0.1607843137254902,33.0,0.12941176470588234,18.0,0.07058823529411765,0.0,0.0,99.0,0.3882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0039215686274509795,3.0,0.011764705882352941,9.0,0.035294117647058816,0.0,0.0,10.10298307413569,1,1.0,8.234175215368989
88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1998.0,209.0,50.0,170.0,0.8133971291866029,39.0,0.18660287081339716,25.688995215311003,0.0,78.0,33.622009569377994,0.0,99.0,145.0,0.6937799043062199,25.0,0.11961722488038275,39.0,0.18660287081339716,149.0,0.7129186602870813,60.0,0.28708133971291866,0.0,0.0,0.18181818181818185,0.0,4.0,0.3062200956937799,0.0,4.0,18.0,0.0861244019138756,32.0,0.15311004784688995,15.0,0.07177033492822966,17.0,0.08133971291866028,15.0,0.07177033492822966,20.0,0.09569377990430622,14.0,0.06698564593301436,20.0,0.09569377990430622,15.0,0.07177033492822966,11.0,0.05263157894736842,16.0,0.07655502392344497,16.0,0.07655502392344497,204.0,0.9760765550239234,5.0,0.023923444976076555,209.0,1.0,0.0,0.0,120.0,0.5741626794258373,0.0,0.0,0.0,0.0,88.0,0.42105263157894735,1.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.4593301435406698,111.0,0.5311004784688995,2.0,0.009569377990430622,0.0,0.0,43.0,0.2057416267942584,166.0,0.7942583732057417,0.0,0.0,0.0,0.0,76.0,0.3636363636363637,40.0,0.19138755980861244,93.0,0.4449760765550239,0.0,0.0,62.0,0.2966507177033493,147.0,0.7033492822966507,0.0,0.0,81.0,0.3875598086124402,67.0,0.32057416267942584,25.0,0.11961722488038275,21.0,0.10047846889952153,2.0,0.009569377990430622,4.0,0.019138755980861243,5.0,0.023923444976076555,4.0,0.019138755980861243,22.0,0.10526315789473684,2.0,0.009569377990430622,16.0,0.07655502392344497,20.0,0.09569377990430622,29.0,0.13875598086124402,10.0,0.04784688995215311,20.0,0.09569377990430622,0.0,0.0,88.0,0.42105263157894735,0.0,0.0,0.0,0.0,1.0,0.004784688995215311,1.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,8.234175215368989,1,0.0,5.918381984915572
89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,1999.0,151.0,40.0,126.0,0.8344370860927153,25.0,0.16556291390728478,26.88079470198675,0.0,82.0,34.33112582781457,0.0,93.0,107.0,0.7086092715231788,19.0,0.12582781456953646,25.0,0.16556291390728478,114.0,0.7549668874172185,37.0,0.24503311258278146,0.0,0.0,0.2119205298013245,0.0,3.0,0.09271523178807947,0.0,1.0,11.0,0.0728476821192053,9.0,0.05960264900662252,14.0,0.09271523178807947,12.0,0.07947019867549669,9.0,0.05960264900662252,15.0,0.09933774834437084,16.0,0.10596026490066224,20.0,0.13245033112582782,11.0,0.0728476821192053,11.0,0.0728476821192053,14.0,0.09271523178807947,9.0,0.05960264900662252,144.0,0.9536423841059604,7.0,0.046357615894039736,151.0,1.0,0.0,0.0,101.0,0.6688741721854304,0.0,0.0,0.0,0.0,50.0,0.3311258278145696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.4172185430463576,88.0,0.5827814569536424,0.0,0.0,0.0,0.0,33.0,0.2185430463576159,117.0,0.7748344370860927,1.0,0.006622516556291391,0.0,0.0,52.0,0.3443708609271523,25.0,0.16556291390728478,74.0,0.4900662251655629,0.0,0.0,50.0,0.3311258278145696,100.0,0.6622516556291391,1.0,0.006622516556291391,69.0,0.456953642384106,42.0,0.2781456953642384,13.0,0.08609271523178808,6.0,0.039735099337748346,1.0,0.006622516556291391,9.0,0.05960264900662252,5.0,0.03311258278145696,6.0,0.039735099337748346,16.0,0.10596026490066224,1.0,0.006622516556291391,10.0,0.06622516556291391,8.0,0.052980132450331126,20.0,0.13245033112582782,15.0,0.09933774834437084,13.0,0.08609271523178808,0.0,0.0,67.0,0.4437086092715232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006622516556291391,0.0,0.0,0.0,0.0,5.918381984915572,0,0.0,6.085295685637358
90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,2000.0,163.0,48.0,145.0,0.8895705521472392,18.0,0.11042944785276074,27.14110429447853,0.0,91.0,34.47239263803681,0.0,87.0,130.0,0.7975460122699386,15.0,0.0920245398773006,18.0,0.11042944785276074,126.0,0.7730061349693251,37.0,0.22699386503067484,0.0,0.0,0.147239263803681,0.0,4.0,0.03680981595092025,0.0,1.0,19.0,0.1165644171779141,16.0,0.098159509202454,7.0,0.04294478527607362,14.0,0.08588957055214724,10.0,0.061349693251533735,20.0,0.12269938650306747,11.0,0.06748466257668713,16.0,0.098159509202454,11.0,0.06748466257668713,10.0,0.061349693251533735,15.0,0.0920245398773006,14.0,0.08588957055214724,159.0,0.9754601226993864,4.0,0.024539877300613498,163.0,1.0,0.0,0.0,109.0,0.6687116564417178,0.0,0.0,0.0,0.0,53.0,0.32515337423312884,1.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.4785276073619632,83.0,0.50920245398773,1.0,0.006134969325153374,1.0,0.006134969325153374,139.0,0.8527607361963192,22.0,0.13496932515337426,2.0,0.012269938650306749,0.0,0.0,57.0,0.3496932515337423,19.0,0.1165644171779141,84.0,0.5153374233128835,3.0,0.018404907975460124,144.0,0.8834355828220859,17.0,0.10429447852760736,2.0,0.012269938650306749,63.0,0.38650306748466257,45.0,0.27607361963190186,13.0,0.07975460122699386,11.0,0.06748466257668713,2.0,0.012269938650306749,9.0,0.05521472392638037,4.0,0.024539877300613498,16.0,0.098159509202454,14.0,0.08588957055214724,3.0,0.018404907975460124,9.0,0.05521472392638037,6.0,0.03680981595092025,23.0,0.1411042944785276,16.0,0.098159509202454,18.0,0.11042944785276074,0.0,0.0,73.0,0.4478527607361963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006134969325153374,0.0,0.0,6.085295685637358,0,0.0,5.461494420916261
91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,2001.0,147.0,41.0,115.0,0.782312925170068,32.0,0.217687074829932,21.931972789115648,0.0,80.0,30.40816326530612,0.0,99.0,99.0,0.6734693877551021,16.0,0.10884353741496597,32.0,0.217687074829932,108.0,0.7346938775510204,39.0,0.2653061224489796,0.0,0.0,0.17687074829931973,0.0,3.0,0.08163265306122447,0.0,2.0,15.0,0.1020408163265306,16.0,0.10884353741496597,11.0,0.07482993197278913,12.0,0.08163265306122447,12.0,0.08163265306122447,14.0,0.09523809523809523,8.0,0.054421768707482984,14.0,0.09523809523809523,14.0,0.09523809523809523,8.0,0.054421768707482984,11.0,0.07482993197278913,12.0,0.08163265306122447,142.0,0.9659863945578232,5.0,0.034013605442176874,147.0,1.0,0.0,0.0,101.0,0.6870748299319728,0.0,0.0,0.0,0.0,46.0,0.3129251700680272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.4353741496598639,81.0,0.5510204081632653,1.0,0.006802721088435374,1.0,0.006802721088435374,137.0,0.9319727891156464,9.0,0.061224489795918366,1.0,0.006802721088435374,2.0,0.013605442176870748,44.0,0.2993197278911565,34.0,0.23129251700680276,67.0,0.4557823129251701,0.0,0.0,138.0,0.9387755102040816,8.0,0.054421768707482984,1.0,0.006802721088435374,63.0,0.42857142857142855,51.0,0.3469387755102041,10.0,0.06802721088435375,6.0,0.040816326530612235,0.0,0.0,10.0,0.06802721088435375,2.0,0.013605442176870748,5.0,0.034013605442176874,22.0,0.14965986394557826,4.0,0.027210884353741496,6.0,0.040816326530612235,3.0,0.020408163265306117,18.0,0.12244897959183673,7.0,0.047619047619047616,12.0,0.08163265306122447,0.0,0.0,70.0,0.4761904761904762,1.0,0.006802721088435374,0.0,0.0,0.0,0.0,3.0,0.020408163265306117,0.0,0.0,1.0,0.006802721088435374,0.0,0.0,5.461494420916261,0,0.0,5.395563147121115
92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,2002.0,146.0,36.0,114.0,0.7808219178082192,32.0,0.2191780821917808,24.184931506849317,0.0,88.0,35.82191780821917,0.0,99.0,101.0,0.6917808219178082,13.0,0.08904109589041095,32.0,0.2191780821917808,115.0,0.7876712328767124,31.0,0.2123287671232877,0.0,0.0,0.04794520547945205,0.0,3.0,0.0,0.0,0.0,10.0,0.0684931506849315,15.0,0.10273972602739724,9.0,0.06164383561643835,13.0,0.08904109589041095,8.0,0.0547945205479452,13.0,0.08904109589041095,13.0,0.08904109589041095,13.0,0.08904109589041095,8.0,0.0547945205479452,14.0,0.0958904109589041,19.0,0.13013698630136986,11.0,0.07534246575342465,143.0,0.9794520547945206,3.0,0.02054794520547945,146.0,1.0,0.0,0.0,102.0,0.6986301369863014,0.0,0.0,0.0,0.0,44.0,0.3013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.4794520547945205,73.0,0.5,1.0,0.00684931506849315,2.0,0.0136986301369863,128.0,0.8767123287671232,17.0,0.11643835616438356,1.0,0.00684931506849315,0.0,0.0,62.0,0.4246575342465753,31.0,0.2123287671232877,53.0,0.363013698630137,0.0,0.0,129.0,0.8835616438356164,17.0,0.11643835616438356,0.0,0.0,53.0,0.363013698630137,61.0,0.4178082191780822,12.0,0.0821917808219178,5.0,0.03424657534246575,3.0,0.02054794520547945,1.0,0.00684931506849315,2.0,0.0136986301369863,9.0,0.06164383561643835,10.0,0.0684931506849315,1.0,0.00684931506849315,7.0,0.04794520547945205,7.0,0.04794520547945205,16.0,0.1095890410958904,14.0,0.0958904109589041,8.0,0.0547945205479452,0.0,0.0,81.0,0.5547945205479452,1.0,0.00684931506849315,1.0,0.00684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395563147121115,0,0.0,5.761856947404889
93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,2003.0,157.0,35.0,129.0,0.821656050955414,28.0,0.17834394904458598,24.031847133757964,0.0,64.0,47.458598726114644,0.0,998.0,114.0,0.7261146496815286,15.0,0.09554140127388536,28.0,0.17834394904458598,124.0,0.7898089171974523,31.0,0.19745222929936307,2.0,0.012738853503184714,0.21019108280254775,0.0,4.0,0.03821656050955414,0.0,1.0,14.0,0.08917197452229299,14.0,0.08917197452229299,13.0,0.08280254777070062,14.0,0.08917197452229299,16.0,0.10191082802547773,17.0,0.10828025477707008,8.0,0.050955414012738856,13.0,0.08280254777070062,18.0,0.11464968152866242,9.0,0.05732484076433121,11.0,0.07006369426751592,10.0,0.06369426751592358,156.0,0.9936305732484076,1.0,0.006369426751592357,157.0,1.0,0.0,0.0,117.0,0.7452229299363057,0.0,0.0,0.0,0.0,40.0,0.2547770700636943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.4140127388535032,85.0,0.5414012738853503,5.0,0.03184713375796178,2.0,0.012738853503184714,151.0,0.961783439490446,6.0,0.03821656050955414,0.0,0.0,2.0,0.012738853503184714,57.0,0.3630573248407643,31.0,0.19745222929936307,66.0,0.4203821656050956,1.0,0.006369426751592357,149.0,0.9490445859872612,7.0,0.044585987261146494,1.0,0.006369426751592357,62.0,0.3949044585987261,66.0,0.4203821656050956,8.0,0.050955414012738856,8.0,0.050955414012738856,2.0,0.012738853503184714,6.0,0.03821656050955414,4.0,0.025477707006369428,1.0,0.006369426751592357,10.0,0.06369426751592358,6.0,0.03821656050955414,9.0,0.05732484076433121,11.0,0.07006369426751592,23.0,0.1464968152866242,14.0,0.08917197452229299,8.0,0.050955414012738856,0.0,0.0,72.0,0.4585987261146497,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.012738853503184714,0.0,0.0,2.0,0.012738853503184714,0.0,0.0,5.761856947404889,0,0.0,5.709742857911777
94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,2004.0,157.0,36.0,118.0,0.7515923566878981,39.0,0.2484076433121019,23.019108280254773,0.0,69.0,42.5859872611465,0.0,99.0,107.0,0.6815286624203821,11.0,0.07006369426751592,39.0,0.2484076433121019,122.0,0.7770700636942676,35.0,0.2229299363057325,0.0,0.0,0.20382165605095545,0.0,3.0,0.08917197452229299,0.0,2.0,12.0,0.07643312101910828,9.0,0.05732484076433121,15.0,0.09554140127388536,15.0,0.09554140127388536,16.0,0.10191082802547773,18.0,0.11464968152866242,10.0,0.06369426751592358,12.0,0.07643312101910828,18.0,0.11464968152866242,11.0,0.07006369426751592,13.0,0.08280254777070062,8.0,0.050955414012738856,157.0,1.0,0.0,0.0,157.0,1.0,0.0,0.0,115.0,0.732484076433121,0.0,0.0,0.0,0.0,42.0,0.267515923566879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.4777070063694268,80.0,0.5095541401273885,2.0,0.012738853503184714,0.0,0.0,154.0,0.9808917197452228,3.0,0.01910828025477707,0.0,0.0,0.0,0.0,52.0,0.3312101910828025,37.0,0.2356687898089172,67.0,0.4267515923566879,1.0,0.006369426751592357,155.0,0.9872611464968152,1.0,0.006369426751592357,1.0,0.006369426751592357,35.0,0.2229299363057325,90.0,0.5732484076433121,10.0,0.06369426751592358,8.0,0.050955414012738856,1.0,0.006369426751592357,6.0,0.03821656050955414,0.0,0.0,7.0,0.044585987261146494,13.0,0.08280254777070062,1.0,0.006369426751592357,21.0,0.1337579617834395,4.0,0.025477707006369428,19.0,0.12101910828025478,15.0,0.09554140127388536,7.0,0.044585987261146494,0.0,0.0,70.0,0.445859872611465,0.0,0.0,1.0,0.006369426751592357,0.0,0.0,3.0,0.01910828025477707,0.0,0.0,3.0,0.01910828025477707,0.0,0.0,5.709742857911777,0,0.0,6.508223193941095
